"category_loop","colors_interaction_loop","complex","interaction","n_complex","name","selected","shared interaction","shared name"
"RNAmediated","#D95F02",,"interacts with",,"Cbc2 (interacts with) Imd4","false","interacts with","Cbc2 (interacts with) Imd4"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Ade3","false","interacts with","Cbc2 (interacts with) Ade3"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Fpr3","false","interacts with","Cbc2 (interacts with) Fpr3"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Lsg1","false","interacts with","Cbc2 (interacts with) Lsg1"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Ubc4","false","interacts with","Cbc2 (interacts with) Ubc4"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Pap2","false","interacts with","Cbc2 (interacts with) Pap2"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Tma22","false","interacts with","Cbc2 (interacts with) Tma22"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Nab3","false","interacts with","Cbc2 (interacts with) Nab3"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Nop12","false","interacts with","Cbc2 (interacts with) Nop12"
"PPI","#66A61E","commitment complex","interacts with","21","Cbc2 (interacts with) Smb1","false","interacts with","Cbc2 (interacts with) Smb1"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Erg6","false","interacts with","Cbc2 (interacts with) Erg6"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Erg1","false","interacts with","Cbc2 (interacts with) Erg1"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Csr1","false","interacts with","Cbc2 (interacts with) Csr1"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Prp8","false","interacts with","Cbc2 (interacts with) Prp8"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Cdc11","false","interacts with","Cbc2 (interacts with) Cdc11"
"PPI","#66A61E","commitment complex","interacts with","21","Cbc2 (interacts with) Smd2","false","interacts with","Cbc2 (interacts with) Smd2"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Yhb1","false","interacts with","Cbc2 (interacts with) Yhb1"
"PPI","#66A61E","commitment complex","interacts with","21","Cbc2 (interacts with) Snp1","false","interacts with","Cbc2 (interacts with) Snp1"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Ypk1","false","interacts with","Cbc2 (interacts with) Ypk1"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Srp1","false","interacts with","Cbc2 (interacts with) Srp1"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Tif4631","false","interacts with","Cbc2 (interacts with) Tif4631"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Nrd1","false","interacts with","Cbc2 (interacts with) Nrd1"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Rsm26","false","interacts with","Cbc2 (interacts with) Rsm26"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Cct7","false","interacts with","Cbc2 (interacts with) Cct7"
"PPI","#66A61E","commitment complex","interacts with","21","Cbc2 (interacts with) Snu56","false","interacts with","Cbc2 (interacts with) Snu56"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Kap95","false","interacts with","Cbc2 (interacts with) Kap95"
"PPI","#66A61E","commitment complex","interacts with","21","Cbc2 (interacts with) Yhc1","false","interacts with","Cbc2 (interacts with) Yhc1"
"PPI","#66A61E",,"interacts with",,"Cbc2 (interacts with) Brr2","false","interacts with","Cbc2 (interacts with) Brr2"
"PPI","#66A61E","commitment complex","interacts with","21","Cbc2 (interacts with) Sto1","false","interacts with","Cbc2 (interacts with) Sto1"
"Overlap","#7570B3",,"interacts with",,"Cbc2 (interacts with) Snu114","false","interacts with","Cbc2 (interacts with) Snu114"
"Overlap","#7570B3",,"interacts with",,"Cbc2 (interacts with) Prp19","false","interacts with","Cbc2 (interacts with) Prp19"
"Overlap","#7570B3","commitment complex","interacts with","21","Cbc2 (interacts with) Prp42","false","interacts with","Cbc2 (interacts with) Prp42"
"Overlap","#7570B3","commitment complex","interacts with","21","Cbc2 (interacts with) Luc7","false","interacts with","Cbc2 (interacts with) Luc7"
"Overlap","#7570B3","commitment complex","interacts with","21","Cbc2 (interacts with) Mud1","false","interacts with","Cbc2 (interacts with) Mud1"
"Overlap","#7570B3","commitment complex","interacts with","21","Cbc2 (interacts with) Snu71","false","interacts with","Cbc2 (interacts with) Snu71"
"Overlap","#7570B3","commitment complex","interacts with","21","Cbc2 (interacts with) Prp39","false","interacts with","Cbc2 (interacts with) Prp39"
"Overlap","#7570B3","commitment complex","interacts with","21","Cbc2 (interacts with) Prp40","false","interacts with","Cbc2 (interacts with) Prp40"
"RNAmediated","#D95F02",,"interacts with",,"Ist3 (interacts with) Ubp3","false","interacts with","Ist3 (interacts with) Ubp3"
"RNAmediated","#D95F02",,"interacts with",,"Ist3 (interacts with) Bfr1","false","interacts with","Ist3 (interacts with) Bfr1"
"RNAmediated","#D95F02",,"interacts with",,"Ist3 (interacts with) Imd3","false","interacts with","Ist3 (interacts with) Imd3"
"RNAmediated","#D95F02",,"interacts with",,"Ist3 (interacts with) Nam7","false","interacts with","Ist3 (interacts with) Nam7"
"RNAmediated","#D95F02",,"interacts with",,"Ist3 (interacts with) Hmo1","false","interacts with","Ist3 (interacts with) Hmo1"
"RNAmediated","#D95F02",,"interacts with",,"Ist3 (interacts with) Tma20","false","interacts with","Ist3 (interacts with) Tma20"
"RNAmediated","#D95F02",,"interacts with",,"Ist3 (interacts with) Hho1","false","interacts with","Ist3 (interacts with) Hho1"
"RNAmediated","#D95F02",,"interacts with",,"Ist3 (interacts with) Imd4","false","interacts with","Ist3 (interacts with) Imd4"
"RNAmediated","#D95F02",,"interacts with",,"Ist3 (interacts with) Rrp5","false","interacts with","Ist3 (interacts with) Rrp5"
"RNAmediated","#D95F02",,"interacts with",,"Ist3 (interacts with) Xrn1","false","interacts with","Ist3 (interacts with) Xrn1"
"RNAmediated","#D95F02",,"interacts with",,"Ist3 (interacts with) She2","false","interacts with","Ist3 (interacts with) She2"
"RNAmediated","#D95F02",,"interacts with",,"Ist3 (interacts with) Lsm12","false","interacts with","Ist3 (interacts with) Lsm12"
"RNAmediated","#D95F02",,"interacts with",,"Ist3 (interacts with) Pab1","false","interacts with","Ist3 (interacts with) Pab1"
"RNAmediated","#D95F02",,"interacts with",,"Ist3 (interacts with) Dld3","false","interacts with","Ist3 (interacts with) Dld3"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Rpt5","false","interacts with","Ist3 (interacts with) Rpt5"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Brr2","false","interacts with","Ist3 (interacts with) Brr2"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Sec14","false","interacts with","Ist3 (interacts with) Sec14"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Uba1","false","interacts with","Ist3 (interacts with) Uba1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Bgl2","false","interacts with","Ist3 (interacts with) Bgl2"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Pup2","false","interacts with","Ist3 (interacts with) Pup2"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Rpt2","false","interacts with","Ist3 (interacts with) Rpt2"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Tdh1","false","interacts with","Ist3 (interacts with) Tdh1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Snu114","false","interacts with","Ist3 (interacts with) Snu114"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Cct6","false","interacts with","Ist3 (interacts with) Cct6"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Prp19","false","interacts with","Ist3 (interacts with) Prp19"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Nop7","false","interacts with","Ist3 (interacts with) Nop7"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Glo1","false","interacts with","Ist3 (interacts with) Glo1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Sti1","false","interacts with","Ist3 (interacts with) Sti1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Frs2","false","interacts with","Ist3 (interacts with) Frs2"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Sam2","false","interacts with","Ist3 (interacts with) Sam2"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Prp8","false","interacts with","Ist3 (interacts with) Prp8"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Rpn2","false","interacts with","Ist3 (interacts with) Rpn2"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Aro1","false","interacts with","Ist3 (interacts with) Aro1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Net1","false","interacts with","Ist3 (interacts with) Net1"
"PPI","#66A61E","U2 snRNP complex","interacts with","18","Ist3 (interacts with) Hsh155","false","interacts with","Ist3 (interacts with) Hsh155"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Sir4","false","interacts with","Ist3 (interacts with) Sir4"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Rpn9","false","interacts with","Ist3 (interacts with) Rpn9"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Gcn1","false","interacts with","Ist3 (interacts with) Gcn1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Idh2","false","interacts with","Ist3 (interacts with) Idh2"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Rpn7","false","interacts with","Ist3 (interacts with) Rpn7"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Aro4","false","interacts with","Ist3 (interacts with) Aro4"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Mss116","false","interacts with","Ist3 (interacts with) Mss116"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Ura1","false","interacts with","Ist3 (interacts with) Ura1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Rpo31","false","interacts with","Ist3 (interacts with) Rpo31"
"PPI","#66A61E","RES complex","interacts with","3","Ist3 (interacts with) Pml1","false","interacts with","Ist3 (interacts with) Pml1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Cop1","false","interacts with","Ist3 (interacts with) Cop1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Hxk1","false","interacts with","Ist3 (interacts with) Hxk1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Rpa135","false","interacts with","Ist3 (interacts with) Rpa135"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Sec31","false","interacts with","Ist3 (interacts with) Sec31"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Ape1","false","interacts with","Ist3 (interacts with) Ape1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Erg6","false","interacts with","Ist3 (interacts with) Erg6"
,,"TRAMP complex (Air1p)","interacts with","3","Air1 (interacts with) Pap2","false","interacts with","Air1 (interacts with) Pap2"
,,"TRAMP complex (Air1p)","interacts with","3","Air1 (interacts with) Mtr4","false","interacts with","Air1 (interacts with) Mtr4"
,,"Ubp3p/Bre5p complex","interacts with","2","Ubp3 (interacts with) Bre5","false","interacts with","Ubp3 (interacts with) Bre5"
,,"Ubp3p/Bre5p complex","interacts with","2","Bre5 (interacts with) Ubp3","false","interacts with","Bre5 (interacts with) Ubp3"
,,"transcription export complex","interacts with","3","Yra1 (interacts with) Tex1","false","interacts with","Yra1 (interacts with) Tex1"
,,"transcription export complex","interacts with","3","Yra1 (interacts with) Sub2","false","interacts with","Yra1 (interacts with) Sub2"
,,"transcription export complex","interacts with","3","Tex1 (interacts with) Yra1","false","interacts with","Tex1 (interacts with) Yra1"
,,"transcription export complex","interacts with","3","Tex1 (interacts with) Sub2","false","interacts with","Tex1 (interacts with) Sub2"
,,"transcription export complex","interacts with","3","Sub2 (interacts with) Yra1","false","interacts with","Sub2 (interacts with) Yra1"
,,"transcription export complex","interacts with","3","Sub2 (interacts with) Tex1","false","interacts with","Sub2 (interacts with) Tex1"
,,"Prp19-associated complex","interacts with","8","Snt309 (interacts with) Ntc20","false","interacts with","Snt309 (interacts with) Ntc20"
,,"Prp19-associated complex","interacts with","8","Snt309 (interacts with) Syf2","false","interacts with","Snt309 (interacts with) Syf2"
,,"Prp19-associated complex","interacts with","8","Snt309 (interacts with) Syf1","false","interacts with","Snt309 (interacts with) Syf1"
,,"Prp19-associated complex","interacts with","8","Snt309 (interacts with) Clf1","false","interacts with","Snt309 (interacts with) Clf1"
,,"Prp19-associated complex","interacts with","8","Snt309 (interacts with) Isy1","false","interacts with","Snt309 (interacts with) Isy1"
,,"Prp19-associated complex","interacts with","8","Snt309 (interacts with) Cef1","false","interacts with","Snt309 (interacts with) Cef1"
,,"Prp19-associated complex","interacts with","8","Snt309 (interacts with) Prp19","false","interacts with","Snt309 (interacts with) Prp19"
,,"Prp19-associated complex","interacts with","8","Ntc20 (interacts with) Snt309","false","interacts with","Ntc20 (interacts with) Snt309"
,,"Prp19-associated complex","interacts with","8","Ntc20 (interacts with) Syf2","false","interacts with","Ntc20 (interacts with) Syf2"
,,"Prp19-associated complex","interacts with","8","Ntc20 (interacts with) Syf1","false","interacts with","Ntc20 (interacts with) Syf1"
,,"Prp19-associated complex","interacts with","8","Ntc20 (interacts with) Clf1","false","interacts with","Ntc20 (interacts with) Clf1"
,,"Prp19-associated complex","interacts with","8","Ntc20 (interacts with) Isy1","false","interacts with","Ntc20 (interacts with) Isy1"
,,"Prp19-associated complex","interacts with","8","Ntc20 (interacts with) Cef1","false","interacts with","Ntc20 (interacts with) Cef1"
,,"Prp19-associated complex","interacts with","8","Ntc20 (interacts with) Prp19","false","interacts with","Ntc20 (interacts with) Prp19"
,,"Prp19-associated complex","interacts with","8","Syf2 (interacts with) Snt309","false","interacts with","Syf2 (interacts with) Snt309"
,,"Prp19-associated complex","interacts with","8","Syf2 (interacts with) Ntc20","false","interacts with","Syf2 (interacts with) Ntc20"
,,"Prp19-associated complex","interacts with","8","Syf2 (interacts with) Syf1","false","interacts with","Syf2 (interacts with) Syf1"
,,"Prp19-associated complex","interacts with","8","Syf2 (interacts with) Clf1","false","interacts with","Syf2 (interacts with) Clf1"
,,"Prp19-associated complex","interacts with","8","Syf2 (interacts with) Isy1","false","interacts with","Syf2 (interacts with) Isy1"
,,"Prp19-associated complex","interacts with","8","Syf2 (interacts with) Cef1","false","interacts with","Syf2 (interacts with) Cef1"
,,"Prp19-associated complex","interacts with","8","Syf2 (interacts with) Prp19","false","interacts with","Syf2 (interacts with) Prp19"
,,"Prp19-associated complex","interacts with","8","Syf1 (interacts with) Snt309","false","interacts with","Syf1 (interacts with) Snt309"
,,"Prp19-associated complex","interacts with","8","Syf1 (interacts with) Ntc20","false","interacts with","Syf1 (interacts with) Ntc20"
,,"Prp19-associated complex","interacts with","8","Syf1 (interacts with) Syf2","false","interacts with","Syf1 (interacts with) Syf2"
,,"Prp19-associated complex","interacts with","8","Syf1 (interacts with) Clf1","false","interacts with","Syf1 (interacts with) Clf1"
,,"Prp19-associated complex","interacts with","8","Syf1 (interacts with) Isy1","false","interacts with","Syf1 (interacts with) Isy1"
,,"Prp19-associated complex","interacts with","8","Syf1 (interacts with) Cef1","false","interacts with","Syf1 (interacts with) Cef1"
,,"Prp19-associated complex","interacts with","8","Syf1 (interacts with) Prp19","false","interacts with","Syf1 (interacts with) Prp19"
,,"Prp19-associated complex","interacts with","8","Clf1 (interacts with) Snt309","false","interacts with","Clf1 (interacts with) Snt309"
,,"Prp19-associated complex","interacts with","8","Clf1 (interacts with) Ntc20","false","interacts with","Clf1 (interacts with) Ntc20"
,,"Prp19-associated complex","interacts with","8","Clf1 (interacts with) Syf2","false","interacts with","Clf1 (interacts with) Syf2"
,,"Prp19-associated complex","interacts with","8","Clf1 (interacts with) Syf1","false","interacts with","Clf1 (interacts with) Syf1"
,,"Prp19-associated complex","interacts with","8","Clf1 (interacts with) Isy1","false","interacts with","Clf1 (interacts with) Isy1"
,,"Prp19-associated complex","interacts with","8","Clf1 (interacts with) Cef1","false","interacts with","Clf1 (interacts with) Cef1"
,,"Prp19-associated complex","interacts with","8","Clf1 (interacts with) Prp19","false","interacts with","Clf1 (interacts with) Prp19"
,,"Prp19-associated complex","interacts with","8","Isy1 (interacts with) Snt309","false","interacts with","Isy1 (interacts with) Snt309"
,,"Prp19-associated complex","interacts with","8","Isy1 (interacts with) Ntc20","false","interacts with","Isy1 (interacts with) Ntc20"
,,"Prp19-associated complex","interacts with","8","Isy1 (interacts with) Syf2","false","interacts with","Isy1 (interacts with) Syf2"
,,"Prp19-associated complex","interacts with","8","Isy1 (interacts with) Syf1","false","interacts with","Isy1 (interacts with) Syf1"
,,"Prp19-associated complex","interacts with","8","Isy1 (interacts with) Clf1","false","interacts with","Isy1 (interacts with) Clf1"
,,"Prp19-associated complex","interacts with","8","Isy1 (interacts with) Cef1","false","interacts with","Isy1 (interacts with) Cef1"
,,"Prp19-associated complex","interacts with","8","Isy1 (interacts with) Prp19","false","interacts with","Isy1 (interacts with) Prp19"
,,"Prp19-associated complex","interacts with","8","Cef1 (interacts with) Snt309","false","interacts with","Cef1 (interacts with) Snt309"
,,"Prp19-associated complex","interacts with","8","Cef1 (interacts with) Ntc20","false","interacts with","Cef1 (interacts with) Ntc20"
,,"Prp19-associated complex","interacts with","8","Cef1 (interacts with) Syf2","false","interacts with","Cef1 (interacts with) Syf2"
,,"Prp19-associated complex","interacts with","8","Cef1 (interacts with) Syf1","false","interacts with","Cef1 (interacts with) Syf1"
,,"Prp19-associated complex","interacts with","8","Cef1 (interacts with) Clf1","false","interacts with","Cef1 (interacts with) Clf1"
,,"Prp19-associated complex","interacts with","8","Cef1 (interacts with) Isy1","false","interacts with","Cef1 (interacts with) Isy1"
,,"Prp19-associated complex","interacts with","8","Cef1 (interacts with) Prp19","false","interacts with","Cef1 (interacts with) Prp19"
,,"Prp19-associated complex","interacts with","8","Prp19 (interacts with) Snt309","false","interacts with","Prp19 (interacts with) Snt309"
,,"Prp19-associated complex","interacts with","8","Prp19 (interacts with) Ntc20","false","interacts with","Prp19 (interacts with) Ntc20"
,,"Prp19-associated complex","interacts with","8","Prp19 (interacts with) Syf2","false","interacts with","Prp19 (interacts with) Syf2"
,,"Prp19-associated complex","interacts with","8","Prp19 (interacts with) Syf1","false","interacts with","Prp19 (interacts with) Syf1"
,,"Prp19-associated complex","interacts with","8","Prp19 (interacts with) Clf1","false","interacts with","Prp19 (interacts with) Clf1"
,,"Prp19-associated complex","interacts with","8","Prp19 (interacts with) Isy1","false","interacts with","Prp19 (interacts with) Isy1"
,,"Prp19-associated complex","interacts with","8","Prp19 (interacts with) Cef1","false","interacts with","Prp19 (interacts with) Cef1"
,,"SF3b complex","interacts with","6","Rds3 (interacts with) Rse1","false","interacts with","Rds3 (interacts with) Rse1"
,,"SF3b complex","interacts with","6","Rds3 (interacts with) Hsh49","false","interacts with","Rds3 (interacts with) Hsh49"
,,"SF3b complex","interacts with","6","Rds3 (interacts with) Hsh155","false","interacts with","Rds3 (interacts with) Hsh155"
,,"SF3b complex","interacts with","6","Rds3 (interacts with) Cus1","false","interacts with","Rds3 (interacts with) Cus1"
,,"SF3b complex","interacts with","6","Rds3 (interacts with) Ysf3","false","interacts with","Rds3 (interacts with) Ysf3"
,,"SF3b complex","interacts with","6","Ysf3 (interacts with) Rse1","false","interacts with","Ysf3 (interacts with) Rse1"
,,"SF3b complex","interacts with","6","Ysf3 (interacts with) Rds3","false","interacts with","Ysf3 (interacts with) Rds3"
,,"SF3b complex","interacts with","6","Ysf3 (interacts with) Hsh49","false","interacts with","Ysf3 (interacts with) Hsh49"
,,"SF3b complex","interacts with","6","Ysf3 (interacts with) Hsh155","false","interacts with","Ysf3 (interacts with) Hsh155"
,,"SF3b complex","interacts with","6","Ysf3 (interacts with) Cus1","false","interacts with","Ysf3 (interacts with) Cus1"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Smx3","false","interacts with","Cus2 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Smx2","false","interacts with","Cus2 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Sme1","false","interacts with","Cus2 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Smd3","false","interacts with","Cus2 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Smd2","false","interacts with","Cus2 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Smd1","false","interacts with","Cus2 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Smb1","false","interacts with","Cus2 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Cus1","false","interacts with","Cus2 (interacts with) Cus1"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Prp21","false","interacts with","Cus2 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Prp11","false","interacts with","Cus2 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Prp9","false","interacts with","Cus2 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Hsh49","false","interacts with","Cus2 (interacts with) Hsh49"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Ist3","false","interacts with","Cus2 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Hsh155","false","interacts with","Cus2 (interacts with) Hsh155"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Rse1","false","interacts with","Cus2 (interacts with) Rse1"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Msl1","false","interacts with","Cus2 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Lea1","false","interacts with","Cus2 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Rse1","false","interacts with","Cus1 (interacts with) Rse1"
,,"SF3b complex","interacts with","6","Cus1 (interacts with) Rds3","false","interacts with","Cus1 (interacts with) Rds3"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Hsh49","false","interacts with","Cus1 (interacts with) Hsh49"
,,"SF3b complex","interacts with","6","Cus1 (interacts with) Hsh155","false","interacts with","Cus1 (interacts with) Hsh155"
,,"SF3b complex","interacts with","6","Cus1 (interacts with) Ysf3","false","interacts with","Cus1 (interacts with) Ysf3"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Smx3","false","interacts with","Cus1 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Smx2","false","interacts with","Cus1 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Sme1","false","interacts with","Cus1 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Smd3","false","interacts with","Cus1 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Smd2","false","interacts with","Cus1 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Smd1","false","interacts with","Cus1 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Smb1","false","interacts with","Cus1 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Cus2","false","interacts with","Cus1 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Prp21","false","interacts with","Cus1 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Prp11","false","interacts with","Cus1 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Prp9","false","interacts with","Cus1 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Ist3","false","interacts with","Cus1 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Msl1","false","interacts with","Cus1 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Lea1","false","interacts with","Cus1 (interacts with) Lea1"
,,"SF3b complex","interacts with","6","Hsh49 (interacts with) Ysf3","false","interacts with","Hsh49 (interacts with) Ysf3"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Smx3","false","interacts with","Hsh49 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Smx2","false","interacts with","Hsh49 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Sme1","false","interacts with","Hsh49 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Smd3","false","interacts with","Hsh49 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Smd2","false","interacts with","Hsh49 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Smd1","false","interacts with","Hsh49 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Smb1","false","interacts with","Hsh49 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Cus2","false","interacts with","Hsh49 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Prp21","false","interacts with","Hsh49 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Prp11","false","interacts with","Hsh49 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Prp9","false","interacts with","Hsh49 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Ist3","false","interacts with","Hsh49 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Msl1","false","interacts with","Hsh49 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Lea1","false","interacts with","Hsh49 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Rse1","false","interacts with","Hsh155 (interacts with) Rse1"
,,"SF3b complex","interacts with","6","Hsh155 (interacts with) Rds3","false","interacts with","Hsh155 (interacts with) Rds3"
,,"SF3b complex","interacts with","6","Hsh155 (interacts with) Hsh49","false","interacts with","Hsh155 (interacts with) Hsh49"
,,"SF3b complex","interacts with","6","Hsh155 (interacts with) Cus1","false","interacts with","Hsh155 (interacts with) Cus1"
,,"SF3b complex","interacts with","6","Hsh155 (interacts with) Ysf3","false","interacts with","Hsh155 (interacts with) Ysf3"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Smx3","false","interacts with","Hsh155 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Smx2","false","interacts with","Hsh155 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Sme1","false","interacts with","Hsh155 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Smd3","false","interacts with","Hsh155 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Smd2","false","interacts with","Hsh155 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Smd1","false","interacts with","Hsh155 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Smb1","false","interacts with","Hsh155 (interacts with) Smb1"
