"category_loop","colors_interaction_loop","complex","interaction","n_complex","name","selected","shared interaction","shared name"
"RNAmediated","#D95F02",,"interacts with",,"Ist3 (interacts with) Lsm12","false","interacts with","Ist3 (interacts with) Lsm12"
"RNAmediated","#D95F02",,"interacts with",,"Ist3 (interacts with) Pab1","false","interacts with","Ist3 (interacts with) Pab1"
"RNAmediated","#D95F02",,"interacts with",,"Ist3 (interacts with) Dld3","false","interacts with","Ist3 (interacts with) Dld3"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Rpt5","false","interacts with","Ist3 (interacts with) Rpt5"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Brr2","false","interacts with","Ist3 (interacts with) Brr2"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Sec14","false","interacts with","Ist3 (interacts with) Sec14"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Uba1","false","interacts with","Ist3 (interacts with) Uba1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Bgl2","false","interacts with","Ist3 (interacts with) Bgl2"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Pup2","false","interacts with","Ist3 (interacts with) Pup2"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Rpt2","false","interacts with","Ist3 (interacts with) Rpt2"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Tdh1","false","interacts with","Ist3 (interacts with) Tdh1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Snu114","false","interacts with","Ist3 (interacts with) Snu114"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Cct6","false","interacts with","Ist3 (interacts with) Cct6"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Prp19","false","interacts with","Ist3 (interacts with) Prp19"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Nop7","false","interacts with","Ist3 (interacts with) Nop7"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Glo1","false","interacts with","Ist3 (interacts with) Glo1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Sti1","false","interacts with","Ist3 (interacts with) Sti1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Frs2","false","interacts with","Ist3 (interacts with) Frs2"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Sam2","false","interacts with","Ist3 (interacts with) Sam2"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Prp8","false","interacts with","Ist3 (interacts with) Prp8"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Rpn2","false","interacts with","Ist3 (interacts with) Rpn2"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Aro1","false","interacts with","Ist3 (interacts with) Aro1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Net1","false","interacts with","Ist3 (interacts with) Net1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Hsh155","false","interacts with","Ist3 (interacts with) Hsh155"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Sir4","false","interacts with","Ist3 (interacts with) Sir4"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Rpn9","false","interacts with","Ist3 (interacts with) Rpn9"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Gcn1","false","interacts with","Ist3 (interacts with) Gcn1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Idh2","false","interacts with","Ist3 (interacts with) Idh2"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Rpn7","false","interacts with","Ist3 (interacts with) Rpn7"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Aro4","false","interacts with","Ist3 (interacts with) Aro4"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Mss116","false","interacts with","Ist3 (interacts with) Mss116"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Ura1","false","interacts with","Ist3 (interacts with) Ura1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Rpo31","false","interacts with","Ist3 (interacts with) Rpo31"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Pml1","false","interacts with","Ist3 (interacts with) Pml1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Cop1","false","interacts with","Ist3 (interacts with) Cop1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Hxk1","false","interacts with","Ist3 (interacts with) Hxk1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Rpa135","false","interacts with","Ist3 (interacts with) Rpa135"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Sec31","false","interacts with","Ist3 (interacts with) Sec31"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Ape1","false","interacts with","Ist3 (interacts with) Ape1"
"PPI","#66A61E",,"interacts with",,"Ist3 (interacts with) Erg6","false","interacts with","Ist3 (interacts with) Erg6"
,,"Prp19-associated complex","interacts with","8","Snt309 (interacts with) Ntc20","false","interacts with","Snt309 (interacts with) Ntc20"
,,"Prp19-associated complex","interacts with","8","Snt309 (interacts with) Syf2","false","interacts with","Snt309 (interacts with) Syf2"
,,"Prp19-associated complex","interacts with","8","Snt309 (interacts with) Syf1","false","interacts with","Snt309 (interacts with) Syf1"
,,"Prp19-associated complex","interacts with","8","Snt309 (interacts with) Clf1","false","interacts with","Snt309 (interacts with) Clf1"
,,"Prp19-associated complex","interacts with","8","Snt309 (interacts with) Isy1","false","interacts with","Snt309 (interacts with) Isy1"
,,"Prp19-associated complex","interacts with","8","Snt309 (interacts with) Cef1","false","interacts with","Snt309 (interacts with) Cef1"
,,"Prp19-associated complex","interacts with","8","Snt309 (interacts with) Prp19","false","interacts with","Snt309 (interacts with) Prp19"
,,"Prp19-associated complex","interacts with","8","Ntc20 (interacts with) Snt309","false","interacts with","Ntc20 (interacts with) Snt309"
,,"Prp19-associated complex","interacts with","8","Ntc20 (interacts with) Syf2","false","interacts with","Ntc20 (interacts with) Syf2"
,,"Prp19-associated complex","interacts with","8","Ntc20 (interacts with) Syf1","false","interacts with","Ntc20 (interacts with) Syf1"
,,"Prp19-associated complex","interacts with","8","Ntc20 (interacts with) Clf1","false","interacts with","Ntc20 (interacts with) Clf1"
,,"Prp19-associated complex","interacts with","8","Ntc20 (interacts with) Isy1","false","interacts with","Ntc20 (interacts with) Isy1"
,,"Prp19-associated complex","interacts with","8","Ntc20 (interacts with) Cef1","false","interacts with","Ntc20 (interacts with) Cef1"
,,"Prp19-associated complex","interacts with","8","Ntc20 (interacts with) Prp19","false","interacts with","Ntc20 (interacts with) Prp19"
,,"Prp19-associated complex","interacts with","8","Syf2 (interacts with) Snt309","false","interacts with","Syf2 (interacts with) Snt309"
,,"Prp19-associated complex","interacts with","8","Syf2 (interacts with) Ntc20","false","interacts with","Syf2 (interacts with) Ntc20"
,,"Prp19-associated complex","interacts with","8","Syf2 (interacts with) Syf1","false","interacts with","Syf2 (interacts with) Syf1"
,,"Prp19-associated complex","interacts with","8","Syf2 (interacts with) Clf1","false","interacts with","Syf2 (interacts with) Clf1"
,,"Prp19-associated complex","interacts with","8","Syf2 (interacts with) Isy1","false","interacts with","Syf2 (interacts with) Isy1"
,,"Prp19-associated complex","interacts with","8","Syf2 (interacts with) Cef1","false","interacts with","Syf2 (interacts with) Cef1"
,,"Prp19-associated complex","interacts with","8","Syf2 (interacts with) Prp19","false","interacts with","Syf2 (interacts with) Prp19"
,,"Prp19-associated complex","interacts with","8","Syf1 (interacts with) Snt309","false","interacts with","Syf1 (interacts with) Snt309"
,,"Prp19-associated complex","interacts with","8","Syf1 (interacts with) Ntc20","false","interacts with","Syf1 (interacts with) Ntc20"
,,"Prp19-associated complex","interacts with","8","Syf1 (interacts with) Syf2","false","interacts with","Syf1 (interacts with) Syf2"
,,"Prp19-associated complex","interacts with","8","Syf1 (interacts with) Clf1","false","interacts with","Syf1 (interacts with) Clf1"
,,"Prp19-associated complex","interacts with","8","Syf1 (interacts with) Isy1","false","interacts with","Syf1 (interacts with) Isy1"
,,"Prp19-associated complex","interacts with","8","Syf1 (interacts with) Cef1","false","interacts with","Syf1 (interacts with) Cef1"
,,"Prp19-associated complex","interacts with","8","Syf1 (interacts with) Prp19","false","interacts with","Syf1 (interacts with) Prp19"
,,"Prp19-associated complex","interacts with","8","Clf1 (interacts with) Snt309","false","interacts with","Clf1 (interacts with) Snt309"
,,"Prp19-associated complex","interacts with","8","Clf1 (interacts with) Ntc20","false","interacts with","Clf1 (interacts with) Ntc20"
,,"Prp19-associated complex","interacts with","8","Clf1 (interacts with) Syf2","false","interacts with","Clf1 (interacts with) Syf2"
,,"Prp19-associated complex","interacts with","8","Clf1 (interacts with) Syf1","false","interacts with","Clf1 (interacts with) Syf1"
,,"Prp19-associated complex","interacts with","8","Clf1 (interacts with) Isy1","false","interacts with","Clf1 (interacts with) Isy1"
,,"Prp19-associated complex","interacts with","8","Clf1 (interacts with) Cef1","false","interacts with","Clf1 (interacts with) Cef1"
,,"Prp19-associated complex","interacts with","8","Clf1 (interacts with) Prp19","false","interacts with","Clf1 (interacts with) Prp19"
,,"Prp19-associated complex","interacts with","8","Isy1 (interacts with) Snt309","false","interacts with","Isy1 (interacts with) Snt309"
,,"Prp19-associated complex","interacts with","8","Isy1 (interacts with) Ntc20","false","interacts with","Isy1 (interacts with) Ntc20"
,,"Prp19-associated complex","interacts with","8","Isy1 (interacts with) Syf2","false","interacts with","Isy1 (interacts with) Syf2"
,,"Prp19-associated complex","interacts with","8","Isy1 (interacts with) Syf1","false","interacts with","Isy1 (interacts with) Syf1"
,,"Prp19-associated complex","interacts with","8","Isy1 (interacts with) Clf1","false","interacts with","Isy1 (interacts with) Clf1"
,,"Prp19-associated complex","interacts with","8","Isy1 (interacts with) Cef1","false","interacts with","Isy1 (interacts with) Cef1"
,,"Prp19-associated complex","interacts with","8","Isy1 (interacts with) Prp19","false","interacts with","Isy1 (interacts with) Prp19"
,,"Prp19-associated complex","interacts with","8","Cef1 (interacts with) Snt309","false","interacts with","Cef1 (interacts with) Snt309"
,,"Prp19-associated complex","interacts with","8","Cef1 (interacts with) Ntc20","false","interacts with","Cef1 (interacts with) Ntc20"
,,"Prp19-associated complex","interacts with","8","Cef1 (interacts with) Syf2","false","interacts with","Cef1 (interacts with) Syf2"
,,"Prp19-associated complex","interacts with","8","Cef1 (interacts with) Syf1","false","interacts with","Cef1 (interacts with) Syf1"
,,"Prp19-associated complex","interacts with","8","Cef1 (interacts with) Clf1","false","interacts with","Cef1 (interacts with) Clf1"
,,"Prp19-associated complex","interacts with","8","Cef1 (interacts with) Isy1","false","interacts with","Cef1 (interacts with) Isy1"
,,"Prp19-associated complex","interacts with","8","Cef1 (interacts with) Prp19","false","interacts with","Cef1 (interacts with) Prp19"
,,"Prp19-associated complex","interacts with","8","Prp19 (interacts with) Snt309","false","interacts with","Prp19 (interacts with) Snt309"
,,"Prp19-associated complex","interacts with","8","Prp19 (interacts with) Ntc20","false","interacts with","Prp19 (interacts with) Ntc20"
,,"Prp19-associated complex","interacts with","8","Prp19 (interacts with) Syf2","false","interacts with","Prp19 (interacts with) Syf2"
,,"Prp19-associated complex","interacts with","8","Prp19 (interacts with) Syf1","false","interacts with","Prp19 (interacts with) Syf1"
,,"Prp19-associated complex","interacts with","8","Prp19 (interacts with) Clf1","false","interacts with","Prp19 (interacts with) Clf1"
,,"Prp19-associated complex","interacts with","8","Prp19 (interacts with) Isy1","false","interacts with","Prp19 (interacts with) Isy1"
,,"Prp19-associated complex","interacts with","8","Prp19 (interacts with) Cef1","false","interacts with","Prp19 (interacts with) Cef1"
