"category_loop","colors_interaction_loop","complex","interaction","n_complex","name","selected","shared interaction","shared name"
,,"commitment complex","interacts with","21","Prp39 (interacts with) Mud1","false","interacts with","Prp39 (interacts with) Mud1"
,,"commitment complex","interacts with","21","Prp39 (interacts with) Luc7","false","interacts with","Prp39 (interacts with) Luc7"
,,"commitment complex","interacts with","21","Prp39 (interacts with) Smx3","false","interacts with","Prp39 (interacts with) Smx3"
,,"commitment complex","interacts with","21","Prp39 (interacts with) Smx2","false","interacts with","Prp39 (interacts with) Smx2"
,,"commitment complex","interacts with","21","Prp39 (interacts with) Sme1","false","interacts with","Prp39 (interacts with) Sme1"
,,"commitment complex","interacts with","21","Prp39 (interacts with) Smd3","false","interacts with","Prp39 (interacts with) Smd3"
,,"commitment complex","interacts with","21","Prp39 (interacts with) Smd2","false","interacts with","Prp39 (interacts with) Smd2"
,,"commitment complex","interacts with","21","Prp39 (interacts with) Smd1","false","interacts with","Prp39 (interacts with) Smd1"
,,"commitment complex","interacts with","21","Prp39 (interacts with) Smb1","false","interacts with","Prp39 (interacts with) Smb1"
,,"commitment complex","interacts with","21","Prp39 (interacts with) Sto1","false","interacts with","Prp39 (interacts with) Sto1"
,,"commitment complex","interacts with","21","Prp39 (interacts with) Mud2","false","interacts with","Prp39 (interacts with) Mud2"
,,"commitment complex","interacts with","21","Prp39 (interacts with) Msl5","false","interacts with","Prp39 (interacts with) Msl5"
,,"commitment complex","interacts with","21","Prp39 (interacts with) Cbc2","false","interacts with","Prp39 (interacts with) Cbc2"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Yhc1","false","interacts with","Nam8 (interacts with) Yhc1"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Snu71","false","interacts with","Nam8 (interacts with) Snu71"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Snu56","false","interacts with","Nam8 (interacts with) Snu56"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Snp1","false","interacts with","Nam8 (interacts with) Snp1"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Prp42","false","interacts with","Nam8 (interacts with) Prp42"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Prp40","false","interacts with","Nam8 (interacts with) Prp40"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Prp39","false","interacts with","Nam8 (interacts with) Prp39"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Mud1","false","interacts with","Nam8 (interacts with) Mud1"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Luc7","false","interacts with","Nam8 (interacts with) Luc7"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Smx3","false","interacts with","Nam8 (interacts with) Smx3"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Smx2","false","interacts with","Nam8 (interacts with) Smx2"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Sme1","false","interacts with","Nam8 (interacts with) Sme1"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Smd3","false","interacts with","Nam8 (interacts with) Smd3"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Smd2","false","interacts with","Nam8 (interacts with) Smd2"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Smd1","false","interacts with","Nam8 (interacts with) Smd1"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Smb1","false","interacts with","Nam8 (interacts with) Smb1"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Sto1","false","interacts with","Nam8 (interacts with) Sto1"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Mud2","false","interacts with","Nam8 (interacts with) Mud2"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Msl5","false","interacts with","Nam8 (interacts with) Msl5"
,,"commitment complex","interacts with","21","Nam8 (interacts with) Cbc2","false","interacts with","Nam8 (interacts with) Cbc2"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Yhc1","false","interacts with","Mud1 (interacts with) Yhc1"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Snu71","false","interacts with","Mud1 (interacts with) Snu71"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Snu56","false","interacts with","Mud1 (interacts with) Snu56"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Snp1","false","interacts with","Mud1 (interacts with) Snp1"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Prp42","false","interacts with","Mud1 (interacts with) Prp42"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Prp40","false","interacts with","Mud1 (interacts with) Prp40"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Prp39","false","interacts with","Mud1 (interacts with) Prp39"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Nam8","false","interacts with","Mud1 (interacts with) Nam8"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Luc7","false","interacts with","Mud1 (interacts with) Luc7"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Smx3","false","interacts with","Mud1 (interacts with) Smx3"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Smx2","false","interacts with","Mud1 (interacts with) Smx2"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Sme1","false","interacts with","Mud1 (interacts with) Sme1"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Smd3","false","interacts with","Mud1 (interacts with) Smd3"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Smd2","false","interacts with","Mud1 (interacts with) Smd2"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Smd1","false","interacts with","Mud1 (interacts with) Smd1"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Smb1","false","interacts with","Mud1 (interacts with) Smb1"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Sto1","false","interacts with","Mud1 (interacts with) Sto1"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Mud2","false","interacts with","Mud1 (interacts with) Mud2"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Msl5","false","interacts with","Mud1 (interacts with) Msl5"
,,"commitment complex","interacts with","21","Mud1 (interacts with) Cbc2","false","interacts with","Mud1 (interacts with) Cbc2"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Yhc1","false","interacts with","Luc7 (interacts with) Yhc1"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Snu71","false","interacts with","Luc7 (interacts with) Snu71"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Snu56","false","interacts with","Luc7 (interacts with) Snu56"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Snp1","false","interacts with","Luc7 (interacts with) Snp1"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Prp42","false","interacts with","Luc7 (interacts with) Prp42"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Prp40","false","interacts with","Luc7 (interacts with) Prp40"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Prp39","false","interacts with","Luc7 (interacts with) Prp39"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Nam8","false","interacts with","Luc7 (interacts with) Nam8"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Mud1","false","interacts with","Luc7 (interacts with) Mud1"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Smx3","false","interacts with","Luc7 (interacts with) Smx3"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Smx2","false","interacts with","Luc7 (interacts with) Smx2"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Sme1","false","interacts with","Luc7 (interacts with) Sme1"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Smd3","false","interacts with","Luc7 (interacts with) Smd3"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Smd2","false","interacts with","Luc7 (interacts with) Smd2"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Smd1","false","interacts with","Luc7 (interacts with) Smd1"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Smb1","false","interacts with","Luc7 (interacts with) Smb1"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Sto1","false","interacts with","Luc7 (interacts with) Sto1"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Mud2","false","interacts with","Luc7 (interacts with) Mud2"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Msl5","false","interacts with","Luc7 (interacts with) Msl5"
,,"commitment complex","interacts with","21","Luc7 (interacts with) Cbc2","false","interacts with","Luc7 (interacts with) Cbc2"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Yhc1","false","interacts with","Smx3 (interacts with) Yhc1"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Snu71","false","interacts with","Smx3 (interacts with) Snu71"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Snu56","false","interacts with","Smx3 (interacts with) Snu56"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Snp1","false","interacts with","Smx3 (interacts with) Snp1"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Prp42","false","interacts with","Smx3 (interacts with) Prp42"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Prp40","false","interacts with","Smx3 (interacts with) Prp40"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Prp39","false","interacts with","Smx3 (interacts with) Prp39"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Nam8","false","interacts with","Smx3 (interacts with) Nam8"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Mud1","false","interacts with","Smx3 (interacts with) Mud1"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Luc7","false","interacts with","Smx3 (interacts with) Luc7"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Smx2","false","interacts with","Smx3 (interacts with) Smx2"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Sme1","false","interacts with","Smx3 (interacts with) Sme1"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Smd3","false","interacts with","Smx3 (interacts with) Smd3"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Smd2","false","interacts with","Smx3 (interacts with) Smd2"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Smd1","false","interacts with","Smx3 (interacts with) Smd1"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Smb1","false","interacts with","Smx3 (interacts with) Smb1"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Sto1","false","interacts with","Smx3 (interacts with) Sto1"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Mud2","false","interacts with","Smx3 (interacts with) Mud2"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Msl5","false","interacts with","Smx3 (interacts with) Msl5"
,,"commitment complex","interacts with","21","Smx3 (interacts with) Cbc2","false","interacts with","Smx3 (interacts with) Cbc2"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Yhc1","false","interacts with","Smx2 (interacts with) Yhc1"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Snu71","false","interacts with","Smx2 (interacts with) Snu71"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Snu56","false","interacts with","Smx2 (interacts with) Snu56"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Snp1","false","interacts with","Smx2 (interacts with) Snp1"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Prp42","false","interacts with","Smx2 (interacts with) Prp42"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Prp40","false","interacts with","Smx2 (interacts with) Prp40"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Prp39","false","interacts with","Smx2 (interacts with) Prp39"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Nam8","false","interacts with","Smx2 (interacts with) Nam8"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Mud1","false","interacts with","Smx2 (interacts with) Mud1"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Luc7","false","interacts with","Smx2 (interacts with) Luc7"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Smx3","false","interacts with","Smx2 (interacts with) Smx3"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Sme1","false","interacts with","Smx2 (interacts with) Sme1"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Smd3","false","interacts with","Smx2 (interacts with) Smd3"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Smd2","false","interacts with","Smx2 (interacts with) Smd2"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Smd1","false","interacts with","Smx2 (interacts with) Smd1"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Smb1","false","interacts with","Smx2 (interacts with) Smb1"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Sto1","false","interacts with","Smx2 (interacts with) Sto1"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Mud2","false","interacts with","Smx2 (interacts with) Mud2"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Msl5","false","interacts with","Smx2 (interacts with) Msl5"
,,"commitment complex","interacts with","21","Smx2 (interacts with) Cbc2","false","interacts with","Smx2 (interacts with) Cbc2"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Yhc1","false","interacts with","Sme1 (interacts with) Yhc1"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Snu71","false","interacts with","Sme1 (interacts with) Snu71"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Snu56","false","interacts with","Sme1 (interacts with) Snu56"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Snp1","false","interacts with","Sme1 (interacts with) Snp1"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Prp42","false","interacts with","Sme1 (interacts with) Prp42"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Prp40","false","interacts with","Sme1 (interacts with) Prp40"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Prp39","false","interacts with","Sme1 (interacts with) Prp39"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Nam8","false","interacts with","Sme1 (interacts with) Nam8"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Mud1","false","interacts with","Sme1 (interacts with) Mud1"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Luc7","false","interacts with","Sme1 (interacts with) Luc7"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Smx3","false","interacts with","Sme1 (interacts with) Smx3"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Smx2","false","interacts with","Sme1 (interacts with) Smx2"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Smd3","false","interacts with","Sme1 (interacts with) Smd3"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Smd2","false","interacts with","Sme1 (interacts with) Smd2"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Smd1","false","interacts with","Sme1 (interacts with) Smd1"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Smb1","false","interacts with","Sme1 (interacts with) Smb1"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Sto1","false","interacts with","Sme1 (interacts with) Sto1"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Mud2","false","interacts with","Sme1 (interacts with) Mud2"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Msl5","false","interacts with","Sme1 (interacts with) Msl5"
,,"commitment complex","interacts with","21","Sme1 (interacts with) Cbc2","false","interacts with","Sme1 (interacts with) Cbc2"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Yhc1","false","interacts with","Smd3 (interacts with) Yhc1"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Snu71","false","interacts with","Smd3 (interacts with) Snu71"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Snu56","false","interacts with","Smd3 (interacts with) Snu56"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Snp1","false","interacts with","Smd3 (interacts with) Snp1"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Prp42","false","interacts with","Smd3 (interacts with) Prp42"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Prp40","false","interacts with","Smd3 (interacts with) Prp40"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Prp39","false","interacts with","Smd3 (interacts with) Prp39"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Nam8","false","interacts with","Smd3 (interacts with) Nam8"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Mud1","false","interacts with","Smd3 (interacts with) Mud1"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Luc7","false","interacts with","Smd3 (interacts with) Luc7"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Smx3","false","interacts with","Smd3 (interacts with) Smx3"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Smx2","false","interacts with","Smd3 (interacts with) Smx2"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Sme1","false","interacts with","Smd3 (interacts with) Sme1"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Smd2","false","interacts with","Smd3 (interacts with) Smd2"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Smd1","false","interacts with","Smd3 (interacts with) Smd1"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Smb1","false","interacts with","Smd3 (interacts with) Smb1"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Sto1","false","interacts with","Smd3 (interacts with) Sto1"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Mud2","false","interacts with","Smd3 (interacts with) Mud2"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Msl5","false","interacts with","Smd3 (interacts with) Msl5"
,,"commitment complex","interacts with","21","Smd3 (interacts with) Cbc2","false","interacts with","Smd3 (interacts with) Cbc2"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Yhc1","false","interacts with","Smd2 (interacts with) Yhc1"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Snu71","false","interacts with","Smd2 (interacts with) Snu71"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Snu56","false","interacts with","Smd2 (interacts with) Snu56"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Snp1","false","interacts with","Smd2 (interacts with) Snp1"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Prp42","false","interacts with","Smd2 (interacts with) Prp42"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Prp40","false","interacts with","Smd2 (interacts with) Prp40"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Prp39","false","interacts with","Smd2 (interacts with) Prp39"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Nam8","false","interacts with","Smd2 (interacts with) Nam8"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Mud1","false","interacts with","Smd2 (interacts with) Mud1"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Luc7","false","interacts with","Smd2 (interacts with) Luc7"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Smx3","false","interacts with","Smd2 (interacts with) Smx3"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Smx2","false","interacts with","Smd2 (interacts with) Smx2"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Sme1","false","interacts with","Smd2 (interacts with) Sme1"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Smd3","false","interacts with","Smd2 (interacts with) Smd3"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Smd1","false","interacts with","Smd2 (interacts with) Smd1"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Smb1","false","interacts with","Smd2 (interacts with) Smb1"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Sto1","false","interacts with","Smd2 (interacts with) Sto1"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Mud2","false","interacts with","Smd2 (interacts with) Mud2"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Msl5","false","interacts with","Smd2 (interacts with) Msl5"
,,"commitment complex","interacts with","21","Smd2 (interacts with) Cbc2","false","interacts with","Smd2 (interacts with) Cbc2"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Yhc1","false","interacts with","Smd1 (interacts with) Yhc1"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Snu71","false","interacts with","Smd1 (interacts with) Snu71"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Snu56","false","interacts with","Smd1 (interacts with) Snu56"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Snp1","false","interacts with","Smd1 (interacts with) Snp1"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Prp42","false","interacts with","Smd1 (interacts with) Prp42"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Prp40","false","interacts with","Smd1 (interacts with) Prp40"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Prp39","false","interacts with","Smd1 (interacts with) Prp39"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Nam8","false","interacts with","Smd1 (interacts with) Nam8"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Mud1","false","interacts with","Smd1 (interacts with) Mud1"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Luc7","false","interacts with","Smd1 (interacts with) Luc7"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Smx3","false","interacts with","Smd1 (interacts with) Smx3"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Smx2","false","interacts with","Smd1 (interacts with) Smx2"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Sme1","false","interacts with","Smd1 (interacts with) Sme1"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Smd3","false","interacts with","Smd1 (interacts with) Smd3"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Smd2","false","interacts with","Smd1 (interacts with) Smd2"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Smb1","false","interacts with","Smd1 (interacts with) Smb1"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Sto1","false","interacts with","Smd1 (interacts with) Sto1"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Mud2","false","interacts with","Smd1 (interacts with) Mud2"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Msl5","false","interacts with","Smd1 (interacts with) Msl5"
,,"commitment complex","interacts with","21","Smd1 (interacts with) Cbc2","false","interacts with","Smd1 (interacts with) Cbc2"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Yhc1","false","interacts with","Smb1 (interacts with) Yhc1"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Snu71","false","interacts with","Smb1 (interacts with) Snu71"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Snu56","false","interacts with","Smb1 (interacts with) Snu56"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Snp1","false","interacts with","Smb1 (interacts with) Snp1"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Prp42","false","interacts with","Smb1 (interacts with) Prp42"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Prp40","false","interacts with","Smb1 (interacts with) Prp40"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Prp39","false","interacts with","Smb1 (interacts with) Prp39"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Nam8","false","interacts with","Smb1 (interacts with) Nam8"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Mud1","false","interacts with","Smb1 (interacts with) Mud1"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Luc7","false","interacts with","Smb1 (interacts with) Luc7"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Smx3","false","interacts with","Smb1 (interacts with) Smx3"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Smx2","false","interacts with","Smb1 (interacts with) Smx2"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Sme1","false","interacts with","Smb1 (interacts with) Sme1"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Smd3","false","interacts with","Smb1 (interacts with) Smd3"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Smd2","false","interacts with","Smb1 (interacts with) Smd2"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Smd1","false","interacts with","Smb1 (interacts with) Smd1"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Sto1","false","interacts with","Smb1 (interacts with) Sto1"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Mud2","false","interacts with","Smb1 (interacts with) Mud2"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Msl5","false","interacts with","Smb1 (interacts with) Msl5"
,,"commitment complex","interacts with","21","Smb1 (interacts with) Cbc2","false","interacts with","Smb1 (interacts with) Cbc2"
,,"commitment complex","interacts with","21","Sto1 (interacts with) Smx3","false","interacts with","Sto1 (interacts with) Smx3"
,,"commitment complex","interacts with","21","Sto1 (interacts with) Smx2","false","interacts with","Sto1 (interacts with) Smx2"
,,"commitment complex","interacts with","21","Sto1 (interacts with) Sme1","false","interacts with","Sto1 (interacts with) Sme1"
,,"commitment complex","interacts with","21","Sto1 (interacts with) Mud2","false","interacts with","Sto1 (interacts with) Mud2"
,,"commitment complex","interacts with","21","Sto1 (interacts with) Msl5","false","interacts with","Sto1 (interacts with) Msl5"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Yhc1","false","interacts with","Mud2 (interacts with) Yhc1"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Snu71","false","interacts with","Mud2 (interacts with) Snu71"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Snu56","false","interacts with","Mud2 (interacts with) Snu56"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Snp1","false","interacts with","Mud2 (interacts with) Snp1"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Prp42","false","interacts with","Mud2 (interacts with) Prp42"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Prp40","false","interacts with","Mud2 (interacts with) Prp40"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Prp39","false","interacts with","Mud2 (interacts with) Prp39"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Nam8","false","interacts with","Mud2 (interacts with) Nam8"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Mud1","false","interacts with","Mud2 (interacts with) Mud1"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Luc7","false","interacts with","Mud2 (interacts with) Luc7"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Smx3","false","interacts with","Mud2 (interacts with) Smx3"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Smx2","false","interacts with","Mud2 (interacts with) Smx2"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Sme1","false","interacts with","Mud2 (interacts with) Sme1"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Smd3","false","interacts with","Mud2 (interacts with) Smd3"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Smd2","false","interacts with","Mud2 (interacts with) Smd2"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Smd1","false","interacts with","Mud2 (interacts with) Smd1"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Smb1","false","interacts with","Mud2 (interacts with) Smb1"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Sto1","false","interacts with","Mud2 (interacts with) Sto1"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Msl5","false","interacts with","Mud2 (interacts with) Msl5"
,,"commitment complex","interacts with","21","Mud2 (interacts with) Cbc2","false","interacts with","Mud2 (interacts with) Cbc2"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Yhc1","false","interacts with","Msl5 (interacts with) Yhc1"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Snu71","false","interacts with","Msl5 (interacts with) Snu71"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Snu56","false","interacts with","Msl5 (interacts with) Snu56"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Snp1","false","interacts with","Msl5 (interacts with) Snp1"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Prp42","false","interacts with","Msl5 (interacts with) Prp42"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Prp40","false","interacts with","Msl5 (interacts with) Prp40"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Prp39","false","interacts with","Msl5 (interacts with) Prp39"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Nam8","false","interacts with","Msl5 (interacts with) Nam8"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Mud1","false","interacts with","Msl5 (interacts with) Mud1"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Luc7","false","interacts with","Msl5 (interacts with) Luc7"
